"seller_id","seller_city","seller_state","total_orders","total_items_sold","total_revenue","total_freight","total_gross_revenue","avg_item_price","avg_review_score","total_reviews","positive_review_pct"
"cfb1a033743668a192316f3c6d1d2671","votorantim","SP","147","7","13256.14","3554.97","16811.11","70.14","3.93","150","90.67"
"5d378b73ab7dd6f0418d743e5dcb0bd1","sao paulo","SP","7","1","13243.00","393.28","13636.28","1891.86","3.86","7","85.71"
"ad97a199236354e53fcd91a5a913e9a2","brusque","SC","17","2","13205.90","868.80","14074.70","733.66","4.50","17","100.00"
"6edacfd9f9074789dad6d62ba7950b9c","guarulhos","SP","208","3","13197.00","2955.60","16152.60","59.99","4.36","208","88.46"
"c31eff8334d6b3047ed34bebd4d62c36","salto","SP","122","2","13191.50","2394.55","15586.05","107.25","3.85","121","70.25"
"431af27f296bc6519d890aa5a05fdb11","ribeirao preto","SP","117","4","13149.40","2154.04","15303.44","104.36","3.78","117","74.36"
"99eaacc9e6046db1c82b163c5f84869f","franca","SP","66","3","13139.17","1135.35","14274.52","187.70","3.90","66","81.82"
"9e6229250fedbe05838fef417b74e7fb","mirandopolis","SP","74","3","13132.20","1854.45","14986.65","168.36","3.90","74","74.32"
"d50d79cb34e38265a8649c383dcffd48","sao paulo","SP","70","2","13012.42","1932.26","14944.68","185.89","4.25","69","84.06"
"530ec6109d11eaaf87999465c6afee01","cascavel","PR","97","2","12983.81","2656.40","15640.21","124.84","4.22","97","87.63"
"6e386f64c84e482f0b9abf960797ee1b","sao paulo","SP","30","1","12938.30","625.36","13563.66","431.28","4.61","28","92.86"
"e24fc9fcd865784fb25705606fe3dfe7","braganca paulista","SP","52","3","12936.00","1030.71","13966.71","231.00","4.20","52","86.54"
"039e6ad9dae79614493083e241147386","sao paulo","SP","5","1","12925.00","348.42","13273.42","2585.00","4.00","5","80.00"
"c60b801f2d52c7f7f91de00870882a75","guarulhos","SP","41","2","12913.50","739.39","13652.89","314.96","3.32","41","56.10"
"2e1c9f22be269ef4643f826c9e650a52","sao paulo","SP","167","2","12777.67","2452.89","15230.56","73.43","4.16","165","81.82"
"ac3508719a1d8f5b7614b798f70af136","canoas","RS","103","2","12775.84","3016.39","15792.23","122.84","4.57","101","91.09"
"ed4acab38528488b65a9a9c603ff024a","sao paulo","SP","32","5","12759.45","610.31","13369.76","318.99","3.73","32","81.25"
"7202e2ba20579a9bd1acb29e61fe71f6","franca","SP","53","2","12750.50","1165.66","13916.16","231.83","3.83","52","73.08"
"2b1a40c1daabc6ca280c4b815c101841","divinopolis","MG","23","3","12732.60","1902.28","14634.88","363.79","3.63","23","86.96"
"c66dccfb3f109511246da627dd5a2498","registro","SP","45","2","12708.55","973.70","13682.25","282.41","4.49","45","86.67"
"b372ee768ed69e46ca8cdbd267aa7a38","sao jose do rio preto","SP","63","3","12665.00","1195.69","13860.69","180.93","4.40","64","92.19"
"66e0557ecc2b4dbea057e93f215f68d8","sao paulo","SP","31","1","12480.00","497.99","12977.99","402.58","3.94","31","70.97"
"a7f13822ceb966b076af67121f87b063","itaquaquecetuba","SP","75","3","12477.64","3117.48","15595.12","145.09","3.44","74","64.86"
"2138ccb85b11a4ec1e37afbd1c8eda1f","sao paulo","SP","396","3","12376.02","6094.06","18470.08","28.78","3.90","396","76.52"
"056b4ada5bbc2c50cc7842547dda6b51","queimados","RJ","65","2","12333.39","1306.02","13639.41","186.87","4.12","64","84.38"
"d6b1ce66b035a475f00c017792ff9769","salto","SP","92","5","12277.40","2038.48","14315.88","113.68","4.17","90","88.89"
"48436dade18ac8b2bce089ec2a041202","volta redonda","SP","138","3","12271.71","2911.93","15183.64","81.27","4.05","138","82.61"
"c510bc1718f0f2961eaa42a23330681a","indaiatuba","SP","13","1","12251.00","960.87","13211.87","942.38","4.00","13","76.92"
"fbc14c0cf93505ef89f64665ffa4a7b5","serrana","SP","18","1","12227.82","531.11","12758.93","679.32","4.18","17","88.24"
"c8b0e2b0a7095e5d8219575d5e7e1181","itaquaquecetuba","SP","84","2","12170.21","1487.13","13657.34","143.18","4.05","83","77.11"
"70c27847eca8195c983ed7e798c56743","rio de janeiro","RJ","77","3","12077.52","1451.66","13529.18","123.24","4.20","77","101.30"
"ff063b022a9a0aab91bad2c9088760b7","santo andre","SP","94","2","12076.50","1984.77","14061.27","125.80","4.28","93","86.02"
"e26901d5ab434ce92fd9b5c256820a4e","maua","SP","202","3","11990.90","2947.98","14938.88","54.26","4.06","202","85.15"
"701938c450705b8ae65fc923b70f35c7","s jose do rio preto","SP","75","10","11983.28","3808.84","15792.12","106.99","3.77","74","101.35"
"23d7c96d4a1160db1c726b248601b25a","capivari","SP","53","2","11976.84","1396.81","13373.65","213.87","3.81","51","70.59"
"c4f7fee5b0db50e87766f5a4d1b1b758","sorocaba","SP","8","2","11961.83","571.77","12533.60","1329.09","2.67","8","50.00"
"128639473a139ac0f3e5f5ade55873a5","maringa","PR","533","3","11908.85","9785.60","21694.45","21.27","4.18","527","83.87"
"d71d863e5ef30d94e440c11be17dcd8f","osasco","SP","29","6","11900.90","754.75","12655.65","330.58","3.24","26","61.54"
"8b8cfc8305aa441e4239358c9f6f2485","londrina","PR","15","1","11892.00","1218.70","13110.70","792.80","4.20","15","73.33"
"7901646fdd36a55f564ffaf2dbccaaf7","rio de janeiro","RJ","22","3","11857.08","621.75","12478.83","439.15","4.44","22","109.09"
"09f952a5f58d2285b0372551ae8f9b01","sao bernardo do campo","SP","50","2","11821.50","1524.96","13346.46","211.10","3.88","50","76.00"
"adbc26658d6c7b4b6219f9d934598091","curitiba","PR","88","2","11806.40","1885.85","13692.25","128.33","4.05","88","78.41"
"0be8ff43f22e456b4e0371b2245e4d01","sao paulo","SP","161","4","11805.50","2579.15","14384.65","65.59","3.89","161","80.12"
"72c5da29406b4234927b81855e7b64f6","guarulhos","SP","31","1","11798.69","853.78","12652.47","380.60","4.13","31","77.42"
"ce7d1888639e6fb06b2749cbfdac1ff7","baependi","MG","78","3","11793.89","3082.65","14876.54","140.40","4.11","78","83.33"
"d1b65fc7debc3361ea86b5f14c68d2e2","mogi guacu","SP","40","2","11703.07","1438.73","13141.80","285.44","4.56","40","95.00"
"bba3293d6f5d5af2f415e004e8b93ae3","sao paulo","SP","17","1","11702.10","326.69","12028.79","688.36","4.29","17","82.35"
"25e6ffe976bd75618accfe16cefcbd0d","sao paulo","SP","108","4","11691.61","1705.24","13396.85","99.93","4.38","108","94.44"
"82e0a475a88cc9595229d8029273f045","sao paulo","SP","42","6","11528.62","1572.22","13100.84","135.63","3.32","44","115.91"
"cab85505710c7cb9b720bceb52b01cee","sao paulo","SP","206","2","11503.90","2942.10","14446.00","54.52","4.29","207","83.57"
"c4d51195486dc781531876a7d00453d8","presidente prudente","SP","17","1","11468.98","569.37","12038.35","674.65","3.94","17","58.82"
"80e6699fe29150b372a0c8a1ebf7dcc8","pinhais","PR","98","2","11441.56","2713.34","14154.90","114.42","4.29","97","87.63"
"b4f8921fcc4ff77b66bea6dda43dcd51","caxias do sul","RS","18","3","11395.05","1468.36","12863.41","569.75","4.60","18","100.00"
"1d8dbc4f32378d715c717c1c1fc57bae","arapongas","PR","92","5","11315.89","2105.16","13421.05","115.47","3.90","90","72.22"
"813348c996469b40f2e028d5429d3495","jundiai","SP","179","3","11205.83","3594.60","14800.43","55.47","4.00","175","81.71"
"6cd68b3ed6d59aaa9fece558ad360c0a","belo horizonte","MG","149","2","11188.57","2529.89","13718.46","71.26","4.45","149","91.28"
"6973a06f484aacf400ece213dbf3d946","sao jose dos campos","SP","95","6","11185.43","1394.29","12579.72","95.60","3.53","96","69.79"
"5a8e7d5003a1f221f9e1d6e411de7c23","campinas","SP","139","6","11171.90","2694.29","13866.19","61.72","4.17","138","100.72"
"95e03ca3d4146e4011985981aeb959b9","rio de janeiro","RJ","175","3","11109.76","3263.50","14373.26","56.97","3.99","174","78.74"
"dd2bdf855a9172734fbc3744021ae9b9","belo horizonte","MG","108","3","11076.60","2061.32","13137.92","97.16","3.80","105","66.67"
"ccb83a794700270fde70898fe9ff368b","sombrio","SC","12","1","11062.00","1723.73","12785.73","921.83","4.33","12","83.33"
"8d956fec2e4337affcb520f56fd8cbfd","sao bernardo do campo","SP","211","5","11052.12","3335.47","14387.59","48.26","4.19","212","88.21"
"7ea5bfa6c340f58f8e71fc1f0412b0d6","belo horizonte","MG","98","3","11002.89","1660.99","12663.88","105.80","4.08","97","83.51"
"54965bbe3e4f07ae045b90b0b8541f52","foz do iguacu","PR","78","3","10961.30","2203.54","13164.84","127.46","2.94","74","51.35"
"0ea22c1cfbdc755f86b9b54b39c16043","sete lagoas","MG","237","4","10945.90","4467.30","15413.20","39.52","4.33","234","96.15"
"ce27a3cc3c8cc1ea79d11e561e9bebb6","sao paulo","SP","135","20","10730.65","2344.33","13074.98","65.03","3.87","131","77.86"
"c9c7905cffc4ef9ff9f113554423e671","itapecerica da serra","SP","127","4","10712.18","2145.24","12857.42","76.52","4.16","128","89.06"
"bd23da7354813347129d751591d1a6e2","sao paulo","SP","89","2","10634.20","1487.86","12122.06","116.86","4.03","89","76.40"
"f3b80352b986ab4d1057a4b724be19d0","brasilia","DF","87","4","10505.10","2187.63","12692.73","114.19","4.13","87","83.91"
"f262cbc1c910c83959f849465454ddd3","sao paulo","SP","192","2","10502.82","2514.80","13017.62","50.49","4.09","192","82.81"
"c864036feaab8c1659f65ea4faebe1da","campo largo","PR","58","1","10454.20","1845.57","12299.77","180.24","4.57","58","91.38"
"b499c00f28f4b7069ff6550af8c1348a","limeira","SP","152","5","10357.12","2597.90","12955.02","55.09","4.14","152","94.74"
"ea566164622c6b439516ab18062c42cd","sao  paulo","SP","50","2","10309.42","858.56","11167.98","198.26","3.75","50","68.00"
"33a6f4b1e7cdc205511e76ba1b6e0186","guarulhos","SP","105","3","10295.01","1888.90","12183.91","81.71","4.36","105","102.86"
"9d5a9018aee56acb367ba9c3f05d1d6a","aparecida de goiania","GO","67","5","10292.31","1689.90","11982.21","130.28","4.41","67","101.49"
"06532f10282704ef4c69168b914b77be","paincandu","PR","8","2","10220.50","698.24","10918.74","1135.61","4.22","8","100.00"
"1c5e4e49b9079480255b49d50aac1aa9","santos","SP","12","1","10173.11","889.61","11062.72","847.76","4.33","12","91.67"
"7b1222c3624aa89b9558b50a2594188c","sao jose do rio preto","SP","22","1","10103.52","457.57","10561.09","459.25","4.45","22","86.36"
"5058e8c1e82653974541e83690655b4a","itaquaquecetuba","SP","63","6","10022.82","3055.11","13077.93","128.50","3.08","62","53.23"
"0df3984f9dfb3d49ac6366acbd3bbb85","betim","MG","87","2","10021.49","1498.72","11520.21","112.60","4.30","87","90.80"
"5343d0649eca2a983820bfe93fc4d17e","santo andre","SP","71","4","10000.64","2392.59","12393.23","90.10","3.61","69","95.65"
"054694fa03fe82cec4b7551487331d74","itajobi","SP","21","2","9983.10","720.65","10703.75","453.78","3.36","21","57.14"
"9d4db00d65d7760644ac0c14edb5fd86","sorocaba","SP","98","2","9979.70","1533.11","11512.81","99.80","4.52","97","92.78"
"961dff0a659b4561334372337dd897d9","rio de janeiro","RJ","4","1","9946.00","136.56","10082.56","2486.50","3.75","4","75.00"
"5882820ef11c4c068eea0677a7a879b4","caxias do sul","RS","14","1","9925.50","739.31","10664.81","708.96","4.15","13","76.92"
"4830e40640734fc1c52cd21127c341d4","sao paulo","SP","210","3","9903.45","3155.89","13059.34","44.81","4.10","211","81.99"
"17ca9b9e9b9ef8fdb529001b49ebb50f","betim","MG","116","3","9824.80","2381.06","12205.86","75.58","4.02","117","80.34"
"ef506c96320abeedfb894c34db06f478","sao paulo","SP","324","2","9811.42","5217.80","15029.22","28.77","3.90","322","72.67"
"7040e82f899a04d1b434b795a43b4617","sao paulo","SP","212","4","9738.20","3217.78","12955.98","42.71","3.53","210","66.19"
"ca3bd7cd9f149df75950150d010fe4a2","sao paulo","SP","71","11","9731.85","3439.52","13171.37","70.52","3.72","71","135.21"
"7b07b3c7487f0ea825fc6df75abd658b","sao paulo","SP","93","2","9731.85","1342.79","11074.64","99.30","4.34","93","87.10"
"01cf7e3d21494c41fb86034f2e714fa1","francisco beltrao","PR","61","3","9729.36","2008.82","11738.18","145.21","4.21","60","90.00"
"17306570e772e7718c92a562d33f5f1d","bariri","SP","29","3","9669.80","930.83","10600.63","302.18","3.63","29","65.52"
"e96498ed8daaa3e9c23f7a62da76591c","sao paulo","SP","34","1","9619.09","713.10","10332.19","282.91","3.94","34","76.47"
"3db66a856d18a9cba7c9241fc5221c50","ponte nova","MG","94","2","9618.10","2076.86","11694.96","97.15","4.17","94","85.11"
"36a968b544695394e4e9d7572688598f","santos","SP","154","3","9617.77","2161.69","11779.46","59.00","3.64","155","67.74"
"31344c16881c08a8a72c6d2eb29918c1","uba","MG","43","1","9615.70","2296.92","11912.62","223.62","4.35","43","83.72"
"e7df4cd29ab5abab70fb0783ddb53987","sao paulo","SP","23","2","9608.70","413.37","10022.07","400.36","4.29","23","86.96"
"73a63f72308aa20a46f4b1632018f196","curitiba","PR","29","5","9606.80","1178.99","10785.79","234.31","4.05","28","103.57"
"4e7c18b98d84e05cbae3ff0ff03846c2","jaboticabal","SP","82","4","9584.90","2963.29","12548.19","105.33","4.14","83","84.34"
"b2ac621f0d0322434d04a12b078b9369","curitiba","PR","30","2","9575.50","781.39","10356.89","319.18","4.40","30","86.67"
"1c129092bf23f28a5930387c980c0dfc","sao paulo","SP","201","5","9553.62","3035.67","12589.29","43.43","4.17","200","84.50"
"270297ead4c65a6cd2593960d2af6b21","sao paulo","SP","18","2","9422.40","546.10","9968.50","471.12","3.74","17","76.47"
"81a1104df0f08b59c68aa5b03cfe398e","sao jose dos pinhais","PR","73","1","9420.88","1814.39","11235.27","129.05","4.27","71","81.69"
"066a6914e1ebf3ea95a216c73a986b91","foz do iguacu","PR","68","3","9410.38","1705.57","11115.95","127.17","3.97","67","82.09"
"cb8bcce248bb1fb274ba762d8b971456","santa rita do sapucai","MG","68","2","9402.20","1232.82","10635.02","136.26","4.26","68","88.24"
"a00824eb9093d40e589b940ec45c4eb0","bofete","SP","3","1","9399.97","379.49","9779.46","3133.32","4.67","3","100.00"
"5b8154610ebb21fb90eb587365e673df","sao jose dos campos","SP","38","3","9397.54","1077.44","10474.98","229.21","4.20","38","89.47"
"3c487ae8f8d7542beff5788e2e0aea83","gama","DF","30","4","9385.70","719.65","10105.35","284.42","3.91","30","83.33"
"aaed1309374718fdd995ee4c58c9dfcd","timbo","SC","105","2","9376.95","2331.07","11708.02","83.72","4.05","105","82.86"
"8b28d096634035667e8263d57ba3368c","sao jose dos campos","SP","143","4","9375.70","2591.45","11967.15","60.49","3.86","141","77.30"
"05feb94f19d094d4b0f9281f0b1d4c99","mogi das cruzes","SP","6","1","9353.00","697.04","10050.04","1558.83","4.50","6","100.00"
"048c2757535328e0d7dac690ad3c0aae","franca","SP","51","1","9264.78","1286.28","10551.06","181.66","4.18","50","80.00"
"aafe36600ce604f205b86b5084d3d767","sao jose","SC","129","3","9251.40","2421.80","11673.20","70.62","4.38","129","87.60"
"8e8a7ce9f2f970dc00e2acf6f6e199f6","sao goncalo","RJ","65","2","9236.00","1198.52","10434.52","137.85","4.00","65","75.38"
"624f4ece8da4aafb77699233d480f8ef","sao paulo","SP","53","2","9205.00","1722.37","10927.37","167.36","4.19","52","78.85"
"dd7ddc04e1b6c2c614352b383efe2d36","sao paulo","SP","122","4","9178.51","2893.49","12072.00","64.19","3.76","121","80.17"
"6c12e40690c335dbc2f68a4134d30dc1","castro","PR","16","2","9139.20","485.06","9624.26","507.73","4.06","14","85.71"
"f80edd2c5aaa505cc4b0a3b219abf4b8","sao paulo","SP","119","2","9108.20","3000.74","12108.94","71.16","4.08","118","83.90"
"0db783cfcd3b73998abc6e10e59a102f","santos","SP","132","2","9077.40","1999.15","11076.55","66.26","4.21","131","83.97"
"06df0c10d34e459d9672bc77388742eb","maringa","PR","26","2","9070.00","525.77","9595.77","302.33","4.37","26","100.00"
"fffd5413c0700ac820c7069d66d98c89","amparo","SP","60","3","9062.30","2833.74","11896.04","148.56","3.87","59","72.88"
"9b013e03b2ab786505a1d3b5c0756754","vicente de carvalho","SP","174","6","9027.40","2604.21","11631.61","40.12","4.00","173","96.53"
"5f2684dab12e59f83bef73ae57724e45","sao paulo","SP","68","3","9000.87","1122.19","10123.06","121.63","3.77","68","76.47"
"403aa86912527d730337ffcb0fb096ab","belo horizonte","MG","11","1","8959.89","204.62","9164.51","814.54","4.00","10","80.00"
"f27e33c6d29b5138fa9967bcd445b6d5","sao paulo","SP","93","3","8888.30","1593.95","10482.25","90.70","4.09","93","82.80"
"6d803cb79cc31c41c4c789a75933b3c7","sao joaquim da barra","SP","58","2","8886.30","1240.33","10126.63","130.68","4.28","60","93.33"
"32b8764b4ef628b53608fc34011fcc13","lages","SC","36","3","8884.00","2970.42","11854.42","233.79","4.24","36","80.56"
"d03698c2efd04a549382afa6623e27fb","ilheus","BA","18","2","8865.47","779.15","9644.62","422.17","4.52","18","111.11"
"1da3aeb70d7989d1e6d9b0e887f97c23","sao paulo","SP","265","6","8849.50","4247.40","13096.90","26.82","4.07","263","95.82"
"2089a6d640999f9b9141ac719b2af596","sao carlos","SP","44","2","8830.82","695.12","9525.94","200.70","3.73","42","73.81"
"a49928bcdf77c55c6d6e05e09a9b4ca5","sao paulo","SP","98","3","8816.70","1757.55","10574.25","83.18","2.95","98","48.98"
"562fc2f2c2863ab7e79a9e4388a58a14","campinas","SP","260","3","8814.20","4305.14","13119.34","32.65","4.24","258","84.50"
"af4a0e4cfe1d9c26b6712b1be25a72e5","mateus leme","MG","21","2","8757.98","593.62","9351.60","336.85","3.50","21","71.43"
"18a349e75d307f4b4cc646a691ed4216","sao paulo","SP","121","6","8711.53","2198.03","10909.56","58.86","3.39","120","72.50"
"6c7d50c24b3ccd2fd83b44d8bb34e073","presidente prudente","SP","114","4","8699.34","2770.85","11470.19","67.96","4.39","113","99.12"
"b1a81260566c1bac3114a6d124413f27","carazinho","RS","51","2","8684.69","1565.51","10250.20","160.83","4.22","51","88.24"
"7d456afc660226829370f3173d14520c","mogi das cruzes","SP","56","7","8676.25","1550.60","10226.85","93.29","4.29","57","142.11"
"9596c870880d900012f2e8e6e30d06d7","varginha","MG","22","3","8606.25","2009.08","10615.33","358.59","4.04","22","81.82"
"db2956745b3a8e9f3785c99f34b5d25e","sao sebastiao","SP","47","2","8599.00","975.27","9574.27","179.15","3.73","47","68.09"
"259f7b5e6e482c230e5bfaa670b6bb8f","poa","SP","138","3","8562.03","2750.94","11312.97","51.58","4.21","138","96.38"
"93dc87703c046b603023e75222018b45","belo horizonte","MG","35","2","8517.35","688.94","9206.29","236.59","4.00","33","78.79"
"cbd996ad3c1b7dc71fd0e5f5df9087e2","sao jose do rio preto","SP","165","4","8411.04","2873.92","11284.96","42.91","4.08","161","88.82"
"b18dc380845b24038cfc48006478f099","diadema","SP","44","6","8353.30","895.63","9248.93","154.69","3.92","43","88.37"
"b92e3c8f9738272ff7c59e111e108d7c","uba","MG","62","3","8350.99","2434.96","10785.95","117.62","4.07","63","90.48"
"fcb5ace8bcc92f75707dc0f01a27d269","guarulhos","SP","62","5","8345.73","963.42","9309.15","112.78","3.81","62","82.26"
"6c177e38df6d3f34182b1f1d427231bf","curitiba","PR","55","2","8341.89","1034.64","9376.53","148.96","4.04","55","83.64"
"784ba75dd9d20200c4caed3d7a77141a","sao paulo","SP","21","3","8321.12","644.92","8966.04","332.84","3.64","22","81.82"
"5b925e1d006e9476d738aa200751b73b","sao paulo","SP","63","1","8315.50","1105.35","9420.85","125.99","4.61","61","101.64"
